timestamp_ns,elapsed_realtime_ns,latitude,longitude,altitude,speed_mps,bearing_deg,accuracy_m,bearing_accuracy_deg
125494205560514,125494168909629,10.82911674,77.03259004,253.468017578125,11.44,263.8,3.7900925,4.544361
125495196177909,125495168878795,10.82910755,77.03248402,253.4024658203125,11.78,265.5,3.7900925,0.20827912
125496209274419,125496168623586,10.8290977,77.03237476,253.0103759765625,11.78,266.0,3.7900925,0.21742748
125497207211659,125497169155982,10.82909395,77.03226453,252.3143310546875,11.77,267.7,3.7900925,0.40090576
125498201966814,125498168929471,10.82909376,77.03215753,252.13165283203125,11.65,266.4,3.7900925,0.60052294
125499200195512,125499168639366,10.82909394,77.03204977,251.61224365234375,11.66,266.9,3.7900925,0.8028522
125500218529626,125500169360772,10.82909092,77.03194019,251.6435546875,11.61,266.0,3.7900925,1.0033573
125501205836032,125501168865095,10.82908369,77.03183654,251.6585693359375,11.09,265.5,3.7900925,1.2018206
125502204250980,125502169486969,10.82908186,77.03174313,252.05621337890625,10.56,268.0,3.7900925,1.3988916
125503215056865,125503169253584,10.82907996,77.03164791,251.7196044921875,10.29,266.2,3.7900925,1.5837276
125504200257021,125504168988427,10.82907947,77.03155323,251.49578857421875,10.55,266.6,3.7900925,1.754228
125505214835249,125505168651083,10.82907738,77.03145424,251.3443603515625,10.74,266.4,3.7900925,1.9133515
125506217241811,125506169541343,10.82907922,77.0313546,251.1854248046875,10.88,267.6,3.7900925,2.0607462
125507206280353,125507169572956,10.82906948,77.03126071,250.85467529296875,10.62,268.3,3.7900925,0.21270043
125508216860769,125508168591706,10.82906917,77.03117156,250.51055908203125,10.0,266.0,3.7900925,0.39673686
125509222523425,125509169082644,10.82905337,77.03108892,250.58966064453125,9.13,257.9,3.7900925,0.59649765
125510215512852,125510169146810,10.82903007,77.03101546,250.581787109375,8.3,246.3,3.7900925,0.8007217
125511206433789,125511169232643,10.8289944,77.03095176,251.21014404296875,7.79,228.3,3.7900925,1.0068865
125512202770142,125512169183424,10.82893789,77.03091038,251.32421875,8.05,210.8,3.7900925,1.2130977
125513220943007,125513168637017,10.8288682,77.03088606,251.2894287109375,8.11,195.3,3.7900925,1.4183102
125514210008006,125514169223579,10.82879641,77.03087479,251.42681884765625,8.23,186.6,3.7900925,1.6184494
125515189924152,125515168765871,10.82872384,77.03087223,251.9755859375,8.29,183.7,3.7900925,1.8129514
125516185687901,125516168634672,10.8286481,77.03087092,252.52630615234375,8.33,181.2,3.7900925,6.239474
125517206453578,125517168860036,10.82857348,77.03087205,252.67169189453125,8.3,178.8,3.7900925,0.25993004
125518205132849,125518168657901,10.82849762,77.03086995,253.4808349609375,8.19,179.4,3.7900925,0.29532224
125519209517588,125519169380713,10.82842199,77.03086877,253.8521728515625,8.13,180.0,3.7900925,0.28643486
125520213874879,125520169433421,10.82834706,77.03086937,254.33380126953125,8.13,179.0,3.7900925,0.43247044
125521209625087,125521169167223,10.82827316,77.03087041,254.486083984375,8.05,178.3,3.7900925,0.63916045
125522194727795,125522168872847,10.82820633,77.03087414,254.6776123046875,7.68,177.5,3.7900925,0.8526626
125523195778315,125523168929149,10.82812947,77.03087655,255.0281982421875,8.08,178.6,3.7900925,1.0666711
125554133814028,125554093817882,10.82590869,77.03068586,253.11724853515625,8.67,240.6,3.9363258,0.7575186
125555206508819,125555169479444,10.82586061,77.03058752,248.59979248046875,8.73,241.7,3.7900925,6.045119
125556198456996,125556168606684,10.82582341,77.03049715,250.4759521484375,8.35,249.4,3.7900925,1.1605585
125557200748142,125557168860538,10.82579598,77.03043587,249.6453857421875,7.89,243.7,3.7900925,0.38156217
125558198963402,125558168949704,10.82576114,77.0303665,250.51025390625,8.44,244.2,3.7900925,0.36974567
125559204126891,125559169395902,10.82573187,77.03030182,249.2607421875,7.96,246.7,3.7900925,1.0714643
125560198534807,125560168558297,10.82570105,77.03023298,249.66064453125,8.26,246.6,3.7900925,1.0561794
125561205548609,125561168992047,10.8256731,77.03015778,249.36737060546875,9.14,249.9,3.7900925,0.34405094
125562200821942,125562168876525,10.82564871,77.03007845,248.51904296875,9.1,252.5,3.7900925,0.27425605
125563195034233,125563169066733,10.82562822,77.03000805,248.0986328125,8.28,255.6,3.7900925,0.28273788
125564214089441,125564169024389,10.82561132,77.02993451,247.66900634765625,8.02,256.9,3.7900925,0.28333154
125565200022566,125565169206368,10.82559768,77.02985654,247.355224609375,8.64,261.3,3.7900925,0.27426076
125566209536784,125566169355899,10.82558109,77.02977284,247.07244873046875,9.29,259.9,3.7900925,0.2736791
125567208173502,125567168841159,10.82557004,77.02968743,247.4805908203125,9.81,263.4,3.7900925,0.2635665
125568205007669,125568169340793,10.82556686,77.02959833,247.5216064453125,9.87,270.6,3.7900925,0.2424107
125569223880116,125569168918657,10.82557263,77.02950307,247.1651611328125,10.19,274.3,3.7900925,0.49935183
125570206278866,125570168648970,10.8255792,77.02941077,247.455322265625,10.12,274.9,3.7900925,0.77239734
125571213304595,125571169293918,10.8255908,77.02932626,247.2567138671875,9.52,277.1,3.7900925,1.0474865
125572219995896,125572168897042,10.82560079,77.02924674,246.73150634765625,8.86,277.0,3.7900925,1.3188242
125573207210323,125573168858969,10.82561136,77.02917273,246.7513427734375,8.2,275.7,3.7900925,1.586001
125574188373864,125574169382823,10.82561572,77.0290967,246.41912841796875,8.06,275.2,3.7900925,1.8476174
125575201003343,125575168902405,10.82561184,77.0290202,246.22723388671875,8.54,267.9,3.7900925,2.0982957
125576199861936,125576169265686,10.82561329,77.02894186,246.034912109375,8.62,264.0,3.7900925,2.345924
125577209156676,125577168917404,10.82559919,77.02886017,245.48590087890625,8.99,260.4,3.7900925,2.555982
125578201822352,125578169379488,10.82558223,77.028776,244.8133544921875,9.53,256.5,3.7900925,2.7536201
125579208116779,125579169148758,10.82555617,77.02869783,244.018310546875,9.03,254.5,3.7900925,2.9222763
125580203716935,125580167977351,10.82554253,77.02861053,244.38629150390625,9.28,256.9,3.7900925,3.0514214
125581202729070,125581167643133,10.82552191,77.02852926,243.92608642578125,8.84,256.7,3.7900925,3.1855462
125582222549955,125582168133184,10.82550479,77.02845457,244.647216796875,8.52,258.7,3.7900925,3.3171608
125585287954953,125585168198911,10.82545899,77.02820165,243.6181640625,9.62,261.4,3.7900925,2.6229222
125586189539744,125586167768130,10.82544444,77.02811643,243.73388671875,9.41,263.7,3.7900925,2.612427
125587191476410,125587167951150,10.82543785,77.02802715,244.4249267578125,9.55,267.3,3.7900925,2.6069732
125588191120420,125588168347608,10.82543602,77.02794263,244.06683349609375,9.07,268.7,3.7900925,2.6770666
125589188503285,125589167649274,10.82544076,77.0278255,244.05487060546875,10.9,270.1,3.7900925,2.6094074
125590192309118,125590168179066,10.82544417,77.02772583,243.88397216796875,10.42,270.5,3.7900925,2.62127
125591192988128,125591167765211,10.82544412,77.02763888,243.708251953125,9.65,270.0,3.7900925,2.6799302
125592191744377,125592168214325,10.82544425,77.02756507,242.1893310546875,8.42,269.3,3.7900925,2.7662163
125593195358856,125593167780679,10.82544792,77.02748874,242.41156005859375,8.34,267.5,3.7900925,2.851167
125594188714533,125594168106512,10.82544742,77.02740244,242.6588134765625,8.42,269.1,3.7900925,2.925484
125595187912345,125595168474845,10.82544913,77.0273091,241.2716064453125,9.6,268.7,3.7900925,2.9456167
125596186766199,125596168129949,10.82544691,77.02720851,240.521240234375,10.21,268.2,3.7900925,2.978404
125597192843386,125597168469427,10.82544728,77.02710763,239.9166259765625,10.69,269.9,3.7900925,2.9853878
125598205057708,125598168063334,10.82544792,77.02699923,239.54510498046875,11.26,270.4,3.7900925,2.9663043
125599211848281,125599168395468,10.82545443,77.02689033,239.20330810546875,11.66,274.2,3.7900925,2.9643903
125600203864843,125600168055572,10.82546629,77.02678444,238.6243896484375,11.6,278.1,3.7900925,2.9903152
125601204791926,125601168390520,10.82547802,77.02668456,238.44384765625,11.22,278.7,3.7900925,2.9929876
125602204289009,125602167868280,10.82549522,77.02658934,238.301513671875,10.87,280.7,3.7900925,3.0453067
125603214226352,125603167602655,10.82551269,77.02649326,238.27587890625,10.54,283.3,3.7900925,3.0660589
125604217007081,125604168233123,10.82552917,77.02640284,238.04541015625,10.13,279.9,3.7900925,3.1348739
125605209202602,125605167779060,10.82554223,77.02631196,237.55670166015625,9.78,276.2,3.7900925,3.1623611
125606210618487,125606168386767,10.82555092,77.02622285,237.61724853515625,9.7,273.2,3.7900925,3.217524
125607216629059,125607168102184,10.82555697,77.02613129,236.87762451171875,9.95,271.1,3.7900925,3.213263
125608187844059,125608167789319,10.82555259,77.02603566,236.4322509765625,10.09,265.6,3.7900925,3.271346
125609205003798,125609168436193,10.82554033,77.02594476,235.91827392578125,9.91,260.3,3.7900925,3.2900155
125610190670360,125610167774370,10.82552073,77.02585764,234.946533203125,9.74,253.2,3.7900925,3.3233027
125611213072547,125611167767495,10.82548777,77.02577142,234.30670166015625,9.93,245.0,3.7900925,3.3683016
125612201198536,125612168239994,10.8254458,77.02568991,233.9171142578125,10.16,240.8,3.7900925,3.382151
125613197887494,125613167777651,10.82539482,77.02561239,233.407470703125,9.83,240.3,3.7900925,3.418816
125614211879890,125614168361400,10.825355,77.02554603,233.2198486328125,8.63,237.9,3.7900925,3.437287
125615193014004,125615167632910,10.82532265,77.02549422,233.049560546875,6.85,246.3,3.7900925,3.593298
125616191970201,125616168100722,10.82529536,77.02544913,232.9935302734375,6.02,236.4,3.7900925,3.7222884
125617200640305,125617168104368,10.82526747,77.0254054,232.98193359375,5.89,238.0,3.7900925,3.8339646
125618216215149,125618168456295,10.82523878,77.02536529,232.83740234375,6.08,238.3,3.7900925,3.9615965
125619213950304,125619168037752,10.82520461,77.02529169,232.57696533203125,7.39,237.2,3.7900925,7.0062027
125620199487752,125620168164783,10.82515973,77.02523396,233.0325927734375,8.02,234.7,3.7900925,6.4422154
125621212369939,125621168443012,10.82510822,77.02516867,233.422119140625,8.7,232.9,3.7900925,0.35135233
125622215231553,125622167890512,10.82506042,77.02510172,233.203857421875,8.73,235.4,3.7900925,0.42529812
125623199887022,125623167634001,10.82500588,77.0250389,232.8658447265625,9.12,231.4,3.7900925,1.9134787
125624206927855,125624168215042,10.82495733,77.02496599,233.15313720703125,9.77,232.2,3.7900925,3.1137185
125625200320927,125625167660875,10.82490253,77.02490132,232.26763916015625,9.76,230.3,3.7900925,3.4842136
125626213264416,125626168554052,10.82485008,77.02482573,231.769287109375,9.59,233.8,3.7900925,2.5798285
125627216662749,125627168134520,10.82479291,77.02475506,231.5072021484375,10.05,231.4,3.7900925,2.5763874
125628207547436,125628167628218,10.82473977,77.02467006,231.57244873046875,10.45,237.5,3.7900925,1.9778612
125629216184051,125629168093634,10.82468682,77.02458965,231.6402587890625,10.58,237.6,3.7900925,1.8408084
125630194728738,125630167636654,10.82463721,77.02450524,230.81353759765625,10.67,237.2,3.7900925,1.84195
125631188921758,125631168170353,10.82458417,77.02442652,230.859375,10.06,237.8,3.7900925,1.8818334
125632188835404,125632167930976,10.82453163,77.02434008,230.61920166015625,10.81,239.5,3.7900925,1.9066832
125633214832122,125633168402903,10.82448489,77.02425408,230.6163330078125,10.41,244.8,3.7900925,0.63685036
125634197343580,125634168013164,10.82444497,77.02415587,230.4295654296875,10.93,251.4,3.7900925,0.66117793
125635207208215,125635167629309,10.82441175,77.024065,229.32403564453125,11.1,251.7,3.7900925,0.24591103
125636211758215,125636168209309,10.82438507,77.0239611,228.9649658203125,11.25,253.4,3.7900925,0.41160065
125637199937902,125637167763839,10.82435608,77.02386119,228.39031982421875,11.22,252.8,3.7900925,0.17091666
125638202571860,125638168321444,10.82432831,77.02376358,229.03662109375,10.45,253.4,3.7900925,0.17920154
125639305483369,125639167758578,10.82430428,77.02367901,229.0087890625,9.6,253.5,3.7900925,0.21140042
