sensor_type,timestamp_ns,sensor_time_ns,val_x,val_y,val_z
GYRO,110118540216157,110118537925910,-0.0042610546,-0.030493172,0.006657898
ACCEL,110118542338814,110118540432421,0.41838676,-0.48961425,9.584588
GYRO,110118542892095,110118540432421,-0.0010652636,-0.021971062,0.0077231615
ACCEL,110118544765897,110118542938931,0.40402153,-0.47285482,9.601347
GYRO,110118544945064,110118542938931,-0.0,-0.014514217,0.0087884255
ACCEL,110118547326314,110118545445442,0.40880993,-0.45370123,9.606135
GYRO,110118547577824,110118545445442,0.0010652636,-0.010253162,0.009853689
ACCEL,110118549808032,110118547951952,0.38965634,-0.46327803,9.613318
GYRO,110118550298918,110118547951952,0.0021305273,-0.0049268445,0.0109189525
ACCEL,110118552135584,110118550458462,0.38726214,-0.48482585,9.646837
GYRO,110118552235376,110118550458462,0.003195791,-6.6578976E-4,0.01304948
ACCEL,110118554821314,110118552964973,0.3728969,-0.48243165,9.663596
GYRO,110118555066001,110118552964973,0.003195791,0.0014647375,0.011984216
ACCEL,110118557307772,110118555471483,0.3800795,-0.48243165,9.675568
GYRO,110118557407251,110118555471483,0.0042610546,0.002530001,0.01304948
ACCEL,110118559698866,110118557977994,0.3609259,-0.47285482,9.697116
GYRO,110118559900272,110118557977994,0.003195791,0.0046605286,0.01304948
ACCEL,110118562109855,110118560484504,0.3585317,-0.49919105,9.706693
GYRO,110118562336991,110118560484504,0.0042610546,0.0046605286,0.01304948
ACCEL,110118564599126,110118562991015,0.3705027,-0.49679685,9.677961
GYRO,110118564677876,110118562991015,0.0042610546,0.0035952649,0.011984216
ACCEL,110118567255584,110118565497525,0.3705027,-0.48243165,9.704298
GYRO,110118567497407,110118565497525,0.0042610546,0.0046605286,0.011984216
ACCEL,110118569796262,110118568004035,0.3776853,-0.49919105,9.687539
GYRO,110118570228501,110118568004035,0.003195791,0.0035952649,0.011984216
GYRO,110118572240689,110118570510546,0.003195791,0.0035952649,0.011984216
ACCEL,110118572633137,110118570510546,0.3728969,-0.49679685,9.680356
ACCEL,110118574646262,110118573017056,0.3824737,-0.48482585,9.6923275
GYRO,110118574894959,110118573017056,0.0021305273,3.9947388E-4,0.011984216
ACCEL,110118577194230,110118575523567,0.38486794,-0.48482585,9.706693
GYRO,110118577406522,110118575523567,-0.0,-0.0017310535,0.011984216
ACCEL,110118579629595,110118578030077,0.3824737,-0.47764325,9.6923275
GYRO,110118579832512,110118578030077,-0.0010652636,-0.0038615807,0.011984216
ACCEL,110118582633397,110118580536587,0.3752911,-0.48482585,9.685144
GYRO,110118583250949,110118580536587,-0.0010652636,-0.0049268445,0.0109189525
ACCEL,110118584986262,110118583043098,0.3585317,-0.50158525,9.663596
GYRO,110118585108397,110118583043098,-0.0042610546,-0.009187899,0.0109189525
ACCEL,110118587452355,110118585549608,0.3609259,-0.51355624,9.642049
GYRO,110118587719907,110118585549608,-0.006391582,-0.011318427,0.009853689
ACCEL,110118589918918,110118588056119,0.3465607,-0.5231331,9.677961
GYRO,110118590122095,110118588056119,-0.006391582,-0.013448954,0.0077231615
ACCEL,110118592595532,110118590562629,0.3369839,-0.5231331,9.680356
GYRO,110118593106887,110118590562629,-0.0074568456,-0.015579481,0.006657898
ACCEL,110118595043866,110118593069140,0.3417723,-0.51834464,9.677961
GYRO,110118595245220,110118593069140,-0.008522109,-0.016644744,0.005592634
ACCEL,110118597565584,110118595575650,0.3441665,-0.51595044,9.685144
GYRO,110118598133345,110118595575650,-0.009587373,-0.019840535,0.003462107
ACCEL,110118599928762,110118598082160,0.3513491,-0.51595044,9.675568
GYRO,110118600351887,110118598082160,-0.010652636,-0.021971062,0.003462107
ACCEL,110118602678657,110118600588671,0.3561375,-0.51834464,9.68275
GYRO,110118603334282,110118600588671,-0.010652636,-0.025166854,0.0013315795
ACCEL,110118605341053,110118603095181,0.3633201,-0.51595044,9.663596
GYRO,110118605473918,110118603095181,-0.009587373,-0.028362645,2.663159E-4
ACCEL,110118607514595,110118605601692,0.3633201,-0.49919105,9.663596
GYRO,110118607956834,110118605601692,-0.008522109,-0.030493172,-7.9894776E-4
ACCEL,110118610074803,110118608108202,0.3681085,-0.49440265,9.651626
GYRO,110118610639074,110118608108202,-0.0074568456,-0.033688962,-0.0018642114
ACCEL,110118612365949,110118610614712,0.3776853,-0.50158525,9.644443
GYRO,110118612475741,110118610614712,-0.006391582,-0.034754228,-0.002929475
ACCEL,110118614888293,110118613121848,0.3657143,-0.48482585,9.60853
GYRO,110118615086366,110118613121848,-0.005326318,-0.036884755,-0.0018642114
ACCEL,110118617503241,110118615628410,0.3728969,-0.48961425,9.613318
GYRO,110118617842980,110118615628410,-0.0042610546,-0.03581949,-0.0039947387
GYRO,110118619917407,110118618134921,-0.003195791,-0.034754228,-0.005060002
ACCEL,110118620272876,110118618134921,0.38486794,-0.50158525,9.606135
ACCEL,110118622432095,110118620641431,0.39205053,-0.52073884,9.601347
GYRO,110118623012772,110118620641431,-0.0,-0.0326237,-0.0039947387
ACCEL,110118624778293,110118623147942,0.39205053,-0.5255273,9.60853
GYRO,110118624951678,110118623147942,0.0010652636,-0.0326237,-0.005060002
ACCEL,110118627349126,110118625654452,0.39683893,-0.51595044,9.634866
GYRO,110118627552876,110118625654452,0.003195791,-0.0326237,-0.0039947387
GYRO,110118629959074,110118628160962,0.0074568456,-0.0326237,-0.0039947387
ACCEL,110118630413501,110118628160962,0.39923313,-0.49440265,9.632472
ACCEL,110118632752511,110118630667473,0.40402153,-0.49679685,9.630077
GYRO,110118633244178,110118630667473,0.010652636,-0.033688962,-0.002929475
ACCEL,110118634994491,110118633173983,0.38965634,-0.51834464,9.627684
GYRO,110118635315845,110118633173983,0.013848428,-0.034754228,-0.0018642114
ACCEL,110118637487251,110118635680494,0.40402153,-0.51834464,9.627684
GYRO,110118637574022,110118635680494,0.017044218,-0.036884755,-7.9894776E-4
ACCEL,110118639926053,110118638187004,0.42556936,-0.50637364,9.60853
GYRO,110118640007459,110118638187004,0.019174745,-0.036884755,-7.9894776E-4
ACCEL,110118642431105,110118640693515,0.42556936,-0.50637364,9.594165
GYRO,110118642874439,110118640693515,0.021305272,-0.036884755,-7.9894776E-4
ACCEL,110118645189907,110118643200025,0.42556936,-0.50637364,9.601347
GYRO,110118645312095,110118643200025,0.022370536,-0.034754228,0.0013315795
GYRO,110118647666366,110118645706535,0.024501063,-0.0326237,0.0023968432
ACCEL,110118648153814,110118645706535,0.42556936,-0.50397944,9.594165
ACCEL,110118650283449,110118648213046,0.41838676,-0.49200845,9.601347
GYRO,110118650870897,110118648213046,0.027696855,-0.030493172,0.0023968432
ACCEL,110118653098136,110118650719556,0.42078096,-0.48482585,9.620501
GYRO,110118653379386,110118650719556,0.028762119,-0.028362645,0.003462107
ACCEL,110118654874699,110118653226067,0.42796355,-0.48482585,9.630077
GYRO,110118655081470,110118653226067,0.029827382,-0.028362645,0.0045273704
ACCEL,110118657509907,110118655732577,0.43514615,-0.47285482,9.630077
GYRO,110118657916626,110118655732577,0.029827382,-0.028362645,0.005592634
ACCEL,110118659908866,110118658239087,0.41838676,-0.47524905,9.627684
GYRO,110118660002199,110118658239087,0.029827382,-0.027297381,0.005592634
ACCEL,110118662760116,110118660745598,0.40880993,-0.45609543,9.656414
GYRO,110118663245168,110118660745598,0.030892646,-0.026232118,0.0077231615
ACCEL,110118665273709,110118663252108,0.39205053,-0.46327803,9.656414
GYRO,110118665401001,110118663252108,0.030892646,-0.028362645,0.009853689
ACCEL,110118667838189,110118665758619,0.3776853,-0.46806642,9.665991
GYRO,110118668219126,110118665758619,0.028762119,-0.028362645,0.009853689
ACCEL,110118670260949,110118668265129,0.39205053,-0.48722005,9.668385
GYRO,110118670689126,110118668265129,0.027696855,-0.028362645,0.0087884255
ACCEL,110118672966782,110118670771640,0.39683893,-0.48003745,9.661202
GYRO,110118673658970,110118670771640,0.028762119,-0.029427908,0.0077231615
ACCEL,110118675288657,110118673278150,0.38965634,-0.48961425,9.677961
GYRO,110118675756939,110118673278150,0.027696855,-0.030493172,0.005592634
ACCEL,110118677719647,110118675784660,0.38965634,-0.49440265,9.675568
GYRO,110118677898657,110118675784660,0.027696855,-0.031558435,0.005592634
ACCEL,110118680489595,110118678291171,0.3752911,-0.47046062,9.680356
GYRO,110118680636626,110118678291171,0.026631592,-0.033688962,0.0045273704
GYRO,110118682876053,110118680797681,0.025566328,-0.033688962,0.0045273704
ACCEL,110118683186574,110118680797681,0.38726214,-0.46088383,9.685144
GYRO,110118685541730,110118683304192,0.026631592,-0.034754228,0.003462107
ACCEL,110118686275220,110118683304192,0.39923313,-0.46088383,9.670779
ACCEL,110118688032095,110118685810702,0.38965634,-0.47285482,9.646837
GYRO,110118688523084,110118685810702,0.025566328,-0.034754228,0.0013315795
ACCEL,110118690109386,110118688317212,0.40162733,-0.48482585,9.665991
GYRO,110118690612824,110118688317212,0.024501063,-0.034754228,2.663159E-4
ACCEL,110118692688449,110118690823723,0.40641573,-0.49200845,9.665991
GYRO,110118693165636,110118690823723,0.024501063,-0.034754228,2.663159E-4
ACCEL,110118694979230,110118693330233,0.39444473,-0.48722005,9.661202
GYRO,110118695193293,110118693330233,0.022370536,-0.033688962,-7.9894776E-4
ACCEL,110118697515845,110118695836744,0.40402153,-0.47764325,9.649231
GYRO,110118697745220,110118695836744,0.022370536,-0.0326237,-7.9894776E-4
ACCEL,110118699912720,110118698343254,0.40162733,-0.48243165,9.63726
GYRO,110118700129595,110118698343254,0.022370536,-0.031558435,-7.9894776E-4
ACCEL,110118702668397,110118700849765,0.41120413,-0.48003745,9.596559
GYRO,110118703282616,110118700849765,0.0234358,-0.028362645,-7.9894776E-4
ACCEL,110118705049282,110118703356275,0.43514615,-0.48722005,9.601347
GYRO,110118705418814,110118703356275,0.024501063,-0.026232118,-7.9894776E-4
ACCEL,110118708001314,110118705862785,0.43275195,-0.49440265,9.618107
GYRO,110118708427980,110118705862785,0.025566328,-0.023036325,-7.9894776E-4
ACCEL,110118710158501,110118708369296,0.43035775,-0.47285482,9.610924
GYRO,110118710539022,110118708369296,0.028762119,-0.019840535,-0.0018642114
ACCEL,110118712791939,110118710875806,0.42796355,-0.48722005,9.615712
GYRO,110118713157928,110118710875806,0.029827382,-0.015579481,-0.0018642114
ACCEL,110118715047303,110118713382317,0.43754035,-0.49200845,9.615712
GYRO,110118715264803,110118713382317,0.03195791,-0.013448954,-7.9894776E-4
ACCEL,110118717996053,110118715888827,0.42556936,-0.48243165,9.630077
GYRO,110118718704907,110118715888827,0.03302317,-0.010253162,2.663159E-4
ACCEL,110118720470064,110118718395337,0.42796355,-0.47524905,9.610924
GYRO,110118721190532,110118718395337,0.035153702,-0.008122635,0.0013315795
GYRO,110118723122199,110118720901848,0.036218964,-0.0070573715,0.0023968432
ACCEL,110118723887824,110118720901848,0.42796355,-0.48243165,9.639654
ACCEL,110118725427251,110118723408358,0.42078096,-0.48243165,9.622895
GYRO,110118725710324,110118723408358,0.03834949,-0.009187899,0.003462107
ACCEL,110118727665845,110118725914869,0.43275195,-0.47046062,9.639654
GYRO,110118727943605,110118725914869,0.03834949,-0.011318427,0.005592634
ACCEL,110118730301209,110118728421379,0.40402153,-0.44651863,9.625289
GYRO,110118730752564,110118728421379,0.039414756,-0.01238369,0.006657898
ACCEL,110118732479751,110118730927890,0.41838676,-0.45130703,9.630077
GYRO,110118732672355,110118730927890,0.041545283,-0.011318427,0.0087884255
ACCEL,110118735151418,110118733434400,0.43754035,-0.47046062,9.601347
GYRO,110118735434491,110118733434400,0.04367581,-0.008122635,0.0087884255
ACCEL,110118737769439,110118735940910,0.42556936,-0.48003745,9.586982
GYRO,110118738230689,110118735940910,0.045806337,-0.005992108,0.0087884255
ACCEL,110118740160324,110118738447421,0.43514615,-0.46806642,9.613318
GYRO,110118740417876,110118738447421,0.0468716,-0.0038615807,0.0087884255
ACCEL,110118742801001,110118740953931,0.44711718,-0.46327803,9.630077
GYRO,110118743155949,110118740953931,0.0468716,-6.6578976E-4,0.0087884255
ACCEL,110118745334543,110118743460442,0.44232875,-0.46567222,9.63726
GYRO,110118745454439,110118743460442,0.047936864,0.0014647375,0.009853689
ACCEL,110118747952095,110118745966952,0.42078096,-0.46567222,9.644443
GYRO,110118748285116,110118745966952,0.049002126,0.002530001,0.009853689
ACCEL,110118750304751,110118748473462,0.41838676,-0.47046062,9.654019
GYRO,110118750617459,110118748473462,0.05219792,0.0014647375,0.011984216
ACCEL,110118752774751,110118750979973,0.42556936,-0.45609543,9.668385
GYRO,110118753159230,110118750979973,0.054328445,-6.6578976E-4,0.011984216
ACCEL,110118755318084,110118753486483,0.38965634,-0.45609543,9.661202
GYRO,110118755470741,110118753486483,0.054328445,-0.002796317,0.011984216
ACCEL,110118757990584,110118755992994,0.39205053,-0.45130703,9.665991
GYRO,110118758429178,110118755992994,0.054328445,-0.0049268445,0.01304948
ACCEL,110118760453709,110118758499504,0.40880993,-0.45609543,9.685144
GYRO,110118761062355,110118758499504,0.054328445,-0.008122635,0.011984216
ACCEL,110118762853293,110118761006015,0.40641573,-0.46327803,9.656414
GYRO,110118763176574,110118761006015,0.05539371,-0.013448954,0.01304948
ACCEL,110118765753918,110118763512525,0.39205053,-0.44651863,9.663596
GYRO,110118765911261,110118763512525,0.05539371,-0.016644744,0.01304948
ACCEL,110118768067980,110118766019035,0.40880993,-0.45848963,9.656414
GYRO,110118768237564,110118766019035,0.054328445,-0.019840535,0.011984216
GYRO,110118770578605,110118768525546,0.053263184,-0.020905798,0.011984216
ACCEL,110118771023189,110118768525546,0.40402153,-0.47046062,9.630077
ACCEL,110118773015220,110118771032056,0.40162733,-0.48243165,9.622895
GYRO,110118773190897,110118771032056,0.054328445,-0.018775271,0.0109189525
ACCEL,110118775567407,110118773538567,0.40162733,-0.46567222,9.618107
GYRO,110118775889230,110118773538567,0.054328445,-0.015579481,0.009853689
ACCEL,110118777902511,110118776045077,0.40641573,-0.45370123,9.654019
GYRO,110118778350689,110118776045077,0.05539371,-0.013448954,0.0109189525
ACCEL,110118780258553,110118778551587,0.41359833,-0.4201824,9.665991
GYRO,110118780521782,110118778551587,0.057524238,-0.010253162,0.0087884255
ACCEL,110118782696209,110118781058098,0.42078096,-0.4417302,9.670779
GYRO,110118782935532,110118781058098,0.057524238,-0.009187899,0.0087884255
ACCEL,110118785378553,110118783564608,0.43754035,-0.4177882,9.656414
GYRO,110118785462407,110118783564608,0.0585895,-0.009187899,0.0087884255
ACCEL,110118787709439,110118786071119,0.42556936,-0.41060558,9.668385
GYRO,110118787882043,110118786071119,0.0585895,-0.009187899,0.009853689
ACCEL,110118790411678,110118788577629,0.42317516,-0.40581718,9.658808
GYRO,110118790725584,110118788577629,0.057524238,-0.010253162,0.0109189525
ACCEL,110118792761366,110118791084140,0.41359833,-0.415394,9.644443
GYRO,110118792901626,110118791084140,0.056458972,-0.010253162,0.0109189525
ACCEL,110118795294699,110118793590650,0.41838676,-0.41299978,9.632472
GYRO,110118795525845,110118793590650,0.056458972,-0.011318427,0.009853689
GYRO,110118797947876,110118796097160,0.053263184,-0.011318427,0.0109189525
ACCEL,110118798054647,110118796097160,0.41838676,-0.4201824,9.644443
ACCEL,110118800344647,110118798603671,0.41838676,-0.4201824,9.656414
GYRO,110118800647668,110118798603671,0.053263184,-0.011318427,0.009853689
ACCEL,110118803005116,110118801110181,0.43754035,-0.4225766,9.675568
GYRO,110118803474126,110118801110181,0.051132657,-0.011318427,0.0087884255
ACCEL,110118805665636,110118803616692,0.43754035,-0.4177882,9.663596
GYRO,110118805924595,110118803616692,0.049002126,-0.011318427,0.0087884255
ACCEL,110118807840949,110118806123202,0.43275195,-0.41060558,9.677961
GYRO,110118808133293,110118806123202,0.049002126,-0.01238369,0.009853689
ACCEL,110118810673709,110118808629712,0.42317516,-0.4225766,9.670779
GYRO,110118811279595,110118808629712,0.047936864,-0.013448954,0.011984216
ACCEL,110118813000116,110118811136223,0.43754035,-0.41299978,9.665991
GYRO,110118813336209,110118811136223,0.047936864,-0.013448954,0.011984216
ACCEL,110118815606574,110118813642733,0.43754035,-0.41299978,9.658808
GYRO,110118816184803,110118813642733,0.0468716,-0.013448954,0.014114743
ACCEL,110118818199907,110118816149244,0.43514615,-0.415394,9.658808
GYRO,110118818820636,110118816149244,0.0468716,-0.011318427,0.014114743
GYRO,110118820581366,110118818655754,0.0468716,-0.009187899,0.015180007
ACCEL,110118821169022,110118818655754,0.44232875,-0.4201824,9.630077
ACCEL,110118823202043,110118821162265,0.43514615,-0.41299978,9.651626
GYRO,110118823757355,110118821162265,0.045806337,-0.008122635,0.01624527
ACCEL,110118825598241,110118823668775,0.42556936,-0.40102878,9.663596
GYRO,110118826258501,110118823668775,0.04474107,-0.0049268445,0.017310534
ACCEL,110118827933709,110118826175285,0.44232875,-0.39863458,9.680356
GYRO,110118828055949,110118826175285,0.04367581,-0.002796317,0.01944106
ACCEL,110118830498032,110118828681796,0.44232875,-0.40821138,9.689933
GYRO,110118830651313,110118828681796,0.042610545,-0.0017310535,0.01944106
ACCEL,110118833371626,110118831188306,0.42796355,-0.39624038,9.685144
GYRO,110118833530793,110118831188306,0.041545283,3.9947388E-4,0.018375797
ACCEL,110118836260272,110118833694817,0.43275195,-0.415394,9.675568
GYRO,110118836437824,110118833694817,0.041545283,0.002530001,0.018375797
GYRO,110118838324907,110118836201327,0.041545283,0.0046605286,0.017310534
ACCEL,110118839046678,110118836201327,0.41120413,-0.4201824,9.673173
ACCEL,110118840569334,110118838707837,0.41359833,-0.40342298,9.673173
GYRO,110118840991991,110118838707837,0.039414756,0.0067910557,0.01624527
ACCEL,110118843050376,110118841214348,0.40641573,-0.4249708,9.668385
GYRO,110118843523241,110118841214348,0.03834949,0.00785632,0.015180007
ACCEL,110118845482407,110118843720858,0.39683893,-0.4369418,9.685144
GYRO,110118845740688,110118843720858,0.03834949,0.008921583,0.01304948
ACCEL,110118847993918,110118846227369,0.39444473,-0.4225766,9.689933
GYRO,110118848275480,110118846227369,0.03728423,0.01105211,0.009853689
ACCEL,110118850332928,110118848733879,0.39683893,-0.4201824,9.685144
GYRO,110118850558605,110118848733879,0.03728423,0.01105211,0.009853689
ACCEL,110118852881053,110118851240390,0.39205053,-0.427365,9.68275
GYRO,110118853063032,110118851240390,0.03728423,0.01105211,0.0077231615
ACCEL,110118855548136,110118853746900,0.39923313,-0.4417302,9.675568
GYRO,110118855678553,110118853746900,0.036218964,0.01105211,0.005592634
ACCEL,110118857924907,110118856253410,0.39205053,-0.4249708,9.651626
GYRO,110118858138553,110118856253410,0.036218964,0.01105211,0.0045273704
ACCEL,110118860520949,110118858759921,0.39923313,-0.4249708,9.654019
GYRO,110118860911678,110118858759921,0.035153702,0.01105211,0.0013315795
ACCEL,110118863273970,110118861266431,0.38965634,-0.41060558,9.680356
GYRO,110118863768032,110118861266431,0.035153702,0.008921583,2.663159E-4
ACCEL,110118865332303,110118863773306,0.3752911,-0.4201824,9.670779
GYRO,110118865430584,110118863773306,0.034088437,0.00785632,-7.9894776E-4
ACCEL,110118868176626,110118866280181,0.39683893,-0.40581718,9.651626
GYRO,110118868264282,110118866280181,0.035153702,0.00785632,-0.002929475
ACCEL,110118870600532,110118868786848,0.39683893,-0.41299978,9.675568
GYRO,110118870735532,110118868786848,0.035153702,0.0067910557,-0.002929475
ACCEL,110118873591001,110118871293358,0.3824737,-0.4177882,9.668385
GYRO,110118874121001,110118871293358,0.035153702,0.0046605286,-0.0039947387
ACCEL,110118875721782,110118873799869,0.38965634,-0.40821138,9.658808
GYRO,110118876300324,110118873799869,0.036218964,0.002530001,-0.0061252657
ACCEL,110118878048501,110118876306379,0.38965634,-0.40342298,9.658808
GYRO,110118878341209,110118876306379,0.03728423,0.002530001,-0.0061252657
ACCEL,110118880528293,110118878812890,0.40880993,-0.4201824,9.651626
GYRO,110118880735376,110118878812890,0.039414756,3.9947388E-4,-0.0061252657
GYRO,110118883036470,110118881319400,0.040480018,3.9947388E-4,-0.0071905297
ACCEL,110118883332772,110118881319400,0.42078096,-0.4177882,9.627684
ACCEL,110118885731782,110118883825910,0.41838676,-0.4177882,9.632472
GYRO,110118885987616,110118883825910,0.042610545,-6.6578976E-4,-0.009321057
ACCEL,110118888286313,110118886332421,0.41120413,-0.39145198,9.665991
GYRO,110118888465636,110118886332421,0.04474107,-0.0038615807,-0.009321057
ACCEL,110118890655793,110118888838931,0.39923313,-0.3866636,9.661202
GYRO,110118890882459,110118888838931,0.045806337,-0.0070573715,-0.010386321
ACCEL,110118893346157,110118891345442,0.39683893,-0.37469256,9.661202
GYRO,110118893815532,110118891345442,0.045806337,-0.010253162,-0.009321057
ACCEL,110118895895845,110118893851952,0.40162733,-0.40102878,9.63726
GYRO,110118896043813,110118893851952,0.0468716,-0.01238369,-0.010386321
ACCEL,110118898377043,110118896358462,0.39205053,-0.415394,9.620501
GYRO,110118898537407,110118896358462,0.049002126,-0.015579481,-0.011451584
ACCEL,110118901443501,110118898864973,0.39683893,-0.40821138,9.622895
GYRO,110118901618293,110118898864973,0.051132657,-0.017710008,-0.012516848
ACCEL,110118903389543,110118901371483,0.40880993,-0.39145198,9.632472
GYRO,110118903551366,110118901371483,0.053263184,-0.019840535,-0.012516848
ACCEL,110118905821418,110118903877994,0.39923313,-0.40102878,9.620501
GYRO,110118906179959,110118903877994,0.05539371,-0.02410159,-0.012516848
ACCEL,110118908449386,110118906384504,0.40880993,-0.41299978,9.625289
GYRO,110118909314126,110118906384504,0.056458972,-0.028362645,-0.013582111
ACCEL,110118910711418,110118908891015,0.42796355,-0.3842694,9.63726
GYRO,110118910961053,110118908891015,0.057524238,-0.034754228,-0.013582111
GYRO,110118913152876,110118911397525,0.059654765,-0.04114581,-0.012516848
ACCEL,110118913542043,110118911397525,0.42078096,-0.35793316,9.615712
ACCEL,110118915983761,110118913904035,0.42796355,-0.36272156,9.59177
GYRO,110118916725116,110118913904035,0.061785292,-0.045406863,-0.013582111
ACCEL,110118918508345,110118916410546,0.43514615,-0.39384618,9.570223
GYRO,110118918651470,110118916410546,0.06498108,-0.046472125,-0.012516848
ACCEL,110118921118605,110118918917056,0.43035775,-0.37948096,9.560646
GYRO,110118921283136,110118918917056,0.06711161,-0.046472125,-0.010386321
ACCEL,110118923352980,110118921423567,0.47105917,-0.37948096,9.572617
GYRO,110118923673084,110118921423567,0.069242135,-0.045406863,-0.008255793
GYRO,110118926169282,110118923930077,0.07350319,-0.04221107,-0.008255793
ACCEL,110118926316938,110118923930077,0.4830302,-0.3866636,9.59177
ACCEL,110118928501834,110118926436587,0.46627077,-0.38187516,9.601347
GYRO,110118928681105,110118926436587,0.07669898,-0.04221107,-0.0071905297
ACCEL,110118930931574,110118928943098,0.47105917,-0.36990416,9.622895
GYRO,110118931296991,110118928943098,0.080960035,-0.04114581,-0.005060002
ACCEL,110118933277876,110118931449608,0.4758476,-0.36272156,9.625289
GYRO,110118933651938,110118931449608,0.08415583,-0.04114581,-0.002929475
ACCEL,110118935809282,110118933956119,0.44472298,-0.34356794,9.627684
GYRO,110118936112251,110118933956119,0.08628636,-0.04221107,2.663159E-4
ACCEL,110118938344022,110118936462629,0.45908818,-0.35793316,9.622895
GYRO,110118938851834,110118936462629,0.08735162,-0.044341598,0.0023968432
ACCEL,110118940790845,110118938969140,0.46387658,-0.35075054,9.613318
GYRO,110118941465011,110118938969140,0.08841688,-0.045406863,0.0023968432
ACCEL,110118943374386,110118941475650,0.46866497,-0.33877954,9.59177
GYRO,110118943837928,110118941475650,0.091612674,-0.045406863,0.0045273704
ACCEL,110118945856313,110118943982160,0.46866497,-0.34835634,9.60853
GYRO,110118946011991,110118943982160,0.092677936,-0.044341598,0.005592634
ACCEL,110118948634751,110118946488671,0.47105917,-0.35793316,9.598953
GYRO,110118949146834,110118946488671,0.0937432,-0.044341598,0.006657898
ACCEL,110118950812095,110118948995181,0.47105917,-0.35075054,9.59177
GYRO,110118951259386,110118948995181,0.0937432,-0.043276336,0.0077231615
ACCEL,110118953348449,110118951501692,0.4782418,-0.34356794,9.60853
GYRO,110118953614699,110118951501692,0.09480847,-0.04221107,0.0077231615
ACCEL,110118955762511,110118954008202,0.4830302,-0.33159694,9.63726
GYRO,110118956153657,110118954008202,0.09480847,-0.04114581,0.0077231615
ACCEL,110118958344751,110118956514712,0.480636,-0.34117374,9.654019
GYRO,110118958647095,110118956514712,0.09587373,-0.040080544,0.0087884255
ACCEL,110118961193970,110118959021223,0.45908818,-0.34596214,9.646837
GYRO,110118961760688,110118959021223,0.09906952,-0.039015282,0.009853689
ACCEL,110118963339647,110118961527733,0.45190558,-0.34596214,9.661202
GYRO,110118963661626,110118961527733,0.10013478,-0.037950017,0.0109189525
ACCEL,110118966013345,110118964034244,0.45669398,-0.34356794,9.665991
GYRO,110118966364334,110118964034244,0.10226531,-0.036884755,0.0109189525
ACCEL,110118968703709,110118966540754,0.44711718,-0.32920274,9.673173
GYRO,110118969289595,110118966540754,0.103330575,-0.039015282,0.011984216
GYRO,110118971002043,110118969047265,0.103330575,-0.040080544,0.01304948
ACCEL,110118971463032,110118969047265,0.46387658,-0.34117374,9.677961
ACCEL,110118973492668,110118971553775,0.45429978,-0.32441434,9.658808
GYRO,110118973801782,110118971553775,0.103330575,-0.04114581,0.01304948
ACCEL,110118975880324,110118974060285,0.42796355,-0.3172317,9.661202
GYRO,110118976022459,110118974060285,0.103330575,-0.043276336,0.01304948
ACCEL,110118978404178,110118976566796,0.43035775,-0.31244332,9.646837
GYRO,110118978815897,110118976566796,0.10226531,-0.04753739,0.014114743
ACCEL,110118980857355,110118979073306,0.43754035,-0.31244332,9.644443
GYRO,110118981145220,110118979073306,0.10013478,-0.050733183,0.01304948
GYRO,110118983402459,110118981579817,0.10013478,-0.05392897,0.011984216
ACCEL,110118983756886,110118981579817,0.42317516,-0.3196259,9.663596
ACCEL,110118986514803,110118984086327,0.43754035,-0.31244332,9.680356
GYRO,110118986758918,110118984086327,0.09906952,-0.058190025,0.011984216
ACCEL,110118989091678,110118986592837,0.44232875,-0.30765492,9.68275
GYRO,110118989442824,110118986592837,0.09800425,-0.06245108,0.011984216
ACCEL,110118990868293,110118989099348,0.42796355,-0.2908955,9.656414
GYRO,110118991259230,110118989099348,0.09587373,-0.07097319,0.011984216
ACCEL,110118993313345,110118991605858,0.44472298,-0.2908955,9.639654
GYRO,110118993520480,110118991605858,0.092677936,-0.07736477,0.01304948
ACCEL,110118995739751,110118994112369,0.43275195,-0.29807812,9.665991
GYRO,110118995876313,110118994112369,0.08948214,-0.08482162,0.01304948
ACCEL,110118998733293,110118996618879,0.43514615,-0.2885013,9.673173
GYRO,110118999140897,110118996618879,0.08522109,-0.092278466,0.01304948
ACCEL,110119001024543,110118999125390,0.44711718,-0.2765303,9.72824
GYRO,110119001200793,110118999125390,0.0820253,-0.099735305,0.014114743
ACCEL,110119003449178,110119001631900,0.47105917,-0.2813187,9.776124
GYRO,110119003747511,110119001631900,0.0820253,-0.1029311,0.014114743
ACCEL,110119005975532,110119004138410,0.480636,-0.2693477,9.800066
GYRO,110119006207563,110119004138410,0.083090566,-0.101865835,0.014114743
ACCEL,110119008372928,110119006644921,0.4950012,-0.2693477,9.795278
GYRO,110119008687772,110119006644921,0.083090566,-0.09440899,0.01624527
ACCEL,110119011045532,110119009151431,0.55006784,-0.2837129,9.780912
GYRO,110119011569699,110119009151431,0.0820253,-0.08482162,0.018375797
ACCEL,110119013454178,110119011657942,0.5979519,-0.29568392,9.75697
GYRO,110119013558136,110119011657942,0.080960035,-0.07097319,0.01944106
ACCEL,110119016072720,110119014164452,0.56922144,-0.30286652,9.69951
GYRO,110119016326938,110119014164452,0.07882951,-0.0560595,0.01944106
ACCEL,110119018620532,110119016670962,0.54049104,-0.29807812,9.661202
