timestamp_s,v_gt,h_gt,w_gnss,w_gyro_corr,w_snet,y_w_m030,nis_m030,actual_gate_applied,head_err_m028,head_err_m029,head_err_m030,pos_err_m030,w_gnss_degs,w_gyro_degs,w_snet_degs,y_w_degs
309.5,11.256370143149287,248.91564417177915,0.005353770711638006,-0.039890643253612273,-0.0793011412024498,-0.039410497948837525,13.11341820109045,ACCEPTED_INFLATED,13.94419460895773,65.5521827948618,37.29606663988969,129.10376130453497,0.30674846625760904,-2.285565500493994,-4.543620701471371,-2.258055200977378
309.6,11.28193251533743,248.94631901840492,0.005353770711638894,0.036268809214942514,-0.08530176430940628,-0.1215705735243488,123.94342713391752,REJECTED_OUTLIER,14.170248416790429,66.0198062283873,37.13264710420739,129.48514169264382,0.30674846625765995,2.0780496959813948,-4.887431079948657,-6.965480775930052
309.7,11.30749488752556,248.97699386503066,0.005353770711638894,-0.014787953547282288,-0.07820067554712296,-0.06341272199984066,33.45015942375094,REJECTED_OUTLIER,14.12612814739552,66.47634013927228,37.25145323402705,129.8289352238997,0.30674846625765995,-0.8472873258947896,-4.480568663922045,-3.6332813380272553
309.8,11.333057259713705,249.00766871165644,0.005353770711638006,-0.1974678733709903,-0.08248699456453323,0.11498087880645708,109.09765765452066,REJECTED_OUTLIER,13.332712646145694,67.04308374377655,38.36673783659205,130.11425587638743,0.30674846625760904,-11.314075733581522,-4.726156653266316,6.587919080315205
309.9,11.358619631901835,249.0383435582822,0.003463215159632327,-0.0895406710294928,-0.08572214096784592,0.0038185300616468826,0.11937718110701714,ACCEPTED_FULL,13.156393832242287,67.55560031207847,38.791325410644504,130.36958871742988,0.198427612192658,-5.130302544759258,-4.911516888283061,0.21878565647619644
310.0,11.38418200408998,249.06901840490798,-0.0003369924651082101,0.1115952723072468,-0.0759323313832283,-0.1875276036904751,295.26259155022524,REJECTED_OUTLIER,13.803139588971021,67.91989851734411,38.19786121719778,130.78271489478482,-0.019308245978410094,6.393938116818394,-4.3506021168477504,-10.744540233666145
310.1,11.409744376278125,249.09969325153375,-0.004156296610577037,-0.11062913864115864,-0.07513489574193954,0.0354942428992191,10.492386679539246,ACCEPTED_INFLATED,13.365108277456983,68.40947374111789,38.78568016510576,131.10111802657974,-0.2381382541905933,-6.3385827353060415,-4.304912420168596,2.0336703151374453
310.2,11.440206692913382,249.0220472440945,-0.007975600756045864,-0.0026089957834721234,-0.08369938284158707,-0.08109038705811494,54.45451508680581,REJECTED_OUTLIER,13.567727485223259,68.76820386138701,38.7157466539868,131.50729186932202,-0.4569682624027765,-0.14948444716038026,-4.795621384672638,-4.646136937512258
310.3,11.470718503937011,248.94330708661417,-0.011794904901514691,0.05206432611524183,-0.0797620639204979,-0.13182639003573973,142.77474046868707,REJECTED_OUTLIER,13.935962201841306,69.08011849608337,38.355313420637486,131.95100117996583,-0.6757982706149597,2.9830661495961097,-4.570029627897226,-7.553095777493336
310.4,11.501230314960623,248.86456692913387,-0.013723653494976062,-0.012701316984337553,-0.08435521274805069,-0.07165389576371314,41.852143112453675,REJECTED_OUTLIER,13.966512521888177,69.45950301954852,38.357873738606486,132.3804216256067,-0.7863074247620901,-0.7277318574603722,-4.833197670391463,-4.105465812931092
310.5,11.53174212598425,248.78582677165355,-0.013742750015703464,-0.26574818303405107,-0.07445741444826126,0.1912907685857898,295.9762524872369,REJECTED_OUTLIER,13.051571899836517,69.93004153756414,39.715805592745994,132.65394921468314,-0.7874015748031543,-15.226249301121234,-4.2660956013417675,10.960153699779466
310.6,11.56225393700788,248.70708661417322,-0.013742750015703464,-0.17432405711702764,-0.07217743247747421,0.10214662463955343,83.75191249504664,REJECTED_OUTLIER,12.826672366376641,70.30087457318828,40.51900642040917,132.8888260385992,-0.7874015748031543,-9.988032740403185,-4.13546225704975,5.8525704833534355
