timestamp_s,is_outage,gyro_z_raw,w_m,w_gyro_corr,bw_m030,w_snet,v_snet,prob_stat,a_long,a_lat,j_long,v_gt,h_gt,w_gnss,kinematic_yaw_rate,kin_residual_gyro,kin_residual_snet,y_w_m030,nis_m030,gate_status_m030,actual_gate_applied,anchor_src_m030,east_gt,north_gt,east_m028,north_m028,heading_m028,east_m029,north_m029,heading_m029,east_m030,north_m030,heading_m030,pos_err_m028,head_err_m028,pos_err_m029,head_err_m029,pos_err_m030,head_err_m030
13.0,False,0.1831598986509717,0.206595461730355,0.20782371403899366,-0.001228252308638647,0.009128473699092865,13.882589340209961,2.1216306777205318e-05,0.5613721075096775,0.8748972515783245,16.506869336267673,10.035098814229249,267.8072134387352,0.04902191188025373,0.0851010120542993,1.261674239598547,0.7810502295788031,-0.1986952403399008,216.03949568896365,REJECTED_OUTLIER,GNSS_ACTIVE,SPEEDNET_YAW,-13.84291304241892,3.291109045593683,-11.585910610433528,-0.07944275028697034,267.12967831563407,-11.585910610433528,-0.07944275028697034,267.12967831563407,-11.585910610433528,-0.07944275028697034,267.12967831563407,4.056436784507096,0.6775351231011086,4.056436784507096,0.6775351231011086,4.056436784507096,0.6775351231011086
13.1,False,-0.2504237156821448,-0.2269881526027615,-0.22059713452522325,-0.006391018077538253,0.006861858069896698,14.670145988464355,1.4193435163178947e-05,-0.3707703975400971,1.1417032609841724,-9.321425050497746,10.019288537549407,268.15306324110674,0.05420011544523007,0.10931434772727623,3.4456685966193232,1.0700364953885266,0.22745899259511995,297.9310429003166,REJECTED_OUTLIER,GYRO_FALLBACK,GNSS_COURSE,-15.355053463951334,3.260419185969058,-12.673904774590602,-0.14584194599795597,265.9354982102974,-12.673904774590602,-0.14584194599795597,265.9354982102974,-12.673904774590602,-0.14584194599795597,265.9354982102974,4.334878682686515,2.2175650308093395,4.334878682686515,2.2175650308093395,4.334878682686515,2.2175650308093395
13.2,False,-0.096524165475862,-0.0730886023964788,-0.06604884492725799,-0.007039757469220802,0.007757000625133514,13.799201011657715,2.0165987734799273e-05,-0.6336401939665237,-0.3968797488350247,-2.628697964264266,10.003478260869565,268.49891304347824,0.05857569745763502,-0.03749436254803597,0.3022506591560497,0.47898799793172475,0.0738058455523915,31.465947497253143,REJECTED_OUTLIER,GYRO_FALLBACK,GNSS_COURSE,-16.86719388548375,3.2297293263444327,-13.772365358638563,-0.21947561969523846,265.61480555066584,-13.772365358638563,-0.21947561969523846,265.61480555066584,-13.772365358638563,-0.21947561969523846,265.61480555066584,4.634110310551453,2.8841074928124044,4.634110310551453,2.8841074928124044,4.634110310551453,2.8841074928124044
13.3,False,0.0025267177762357,0.025962280855619,0.03360696495205053,-0.0076446840964315334,0.004744701087474823,14.503840446472168,1.5222133697534446e-05,-0.4611138100674521,0.2604399559514511,1.725263838990716,9.987667984189724,268.8447628458498,0.06036217768755048,0.024061119274623007,0.10332518613839614,0.20908283793375212,-0.02886226386457571,4.81484963629779,ACCEPTED_INFLATED,GYRO_FALLBACK,GNSS_COURSE,-18.37933430701619,3.199039466719807,-14.913084725562678,-0.29965025610689816,265.8262857854685,-14.913084725562678,-0.29965025610689816,265.8262857854685,-14.913084725562678,-0.29965025610689816,265.8262857854685,4.925009232228896,3.018477060381315,4.925009232228896,3.018477060381315,4.925009232228896,3.018477060381315
13.4,False,-0.0301887370744881,-0.0067531739951048,0.0010912033974294338,-0.007844377392534234,7.55414366722107e-05,13.493230819702148,3.849610220640898e-05,-0.7760644578401867,0.3723751215453925,-3.1495064777273463,9.971857707509882,269.19061264822136,0.06036217768755048,0.03399698799207193,0.36042297455392114,0.3715477026084829,-0.001015661960757223,0.0059604788045073175,ACCEPTED_FULL,GYRO_FALLBACK,GNSS_COURSE,-19.891474728548605,3.168349607095182,-16.048195261390394,-0.38058151382398453,265.8418731146967,-16.048195261390394,-0.38058151382398453,265.8418731146967,-16.048195261390394,-0.38058151382398453,265.8418731146967,5.231224442108031,3.348739533524679,5.231224442108031,3.348739533524679,5.231224442108031,3.348739533524679
13.5,False,-0.0464283689449512,-0.022992805865568,-0.015043275131027104,-0.007949530734540897,0.0008658096194267273,12.390047073364258,6.85267586959526e-05,-0.0117444435877647,0.5689212377285888,7.64320014252422,9.95604743083004,269.53646245059286,0.06036217768755048,0.05117447297109401,0.7361616255655068,0.5592957848079538,0.01590908475045383,1.4611305869553237,ACCEPTED_FULL,GYRO_FALLBACK,GNSS_COURSE,-21.40361515008102,3.1376597474705568,-17.189916701140383,-0.4631850158610566,265.7652161233311,-17.189916701140383,-0.4631850158610566,265.7652161233311,-17.189916701140383,-0.4631850158610566,265.7652161233311,5.542683251658661,3.7712463272617924,5.542683251658661,3.7712463272617924,5.542683251658661,3.7712463272617924
13.6,False,-0.1274660261020566,-0.1040304630226733,-0.09596417527216367,-0.008066287750509627,-0.0006030276417732239,13.781328201293945,2.4465194655931555e-05,0.0467796317546906,0.4649309268238124,0.5852407534245541,9.940237154150198,269.8823122529644,0.06036217768755048,0.04073238481877085,1.5602930852066663,0.47181405438036045,0.09536114763039044,52.434703640378295,REJECTED_OUTLIER,GYRO_FALLBACK,GNSS_COURSE,-22.915755571613435,3.1069698878459318,-18.401598721755324,-0.5553132249430416,265.2523813970388,-18.401598721755324,-0.5553132249430416,265.2523813970388,-18.401598721755324,-0.5553132249430416,265.2523813970388,5.8129106016986185,4.629930855925636,5.8129106016986185,4.629930855925636,5.8129106016986185,4.629930855925636
13.7,False,-0.0112597843734746,0.0121757787059086,0.020697372460105754,-0.008521593754197154,0.0005895718932151794,14.338300704956055,1.7278240193263628e-05,-1.2847852408058376,-0.0766144502347724,-13.315648725605282,9.924426877470356,270.22816205533593,0.061448265294189675,-0.006607128321883069,0.31661551197945825,0.08345096441642541,-0.020107800566890575,2.3291258780297115,ACCEPTED_FULL,GYRO_FALLBACK,GNSS_COURSE,-24.42789599314585,3.0762800282213068,-19.640628200849083,-0.6515278210372201,265.38750219289426,-19.640628200849083,-0.6515278210372201,265.38750219289426,-19.640628200849083,-0.6515278210372201,265.38750219289426,6.067494068901546,4.840659862441669,6.067494068901546,4.840659862441669,6.067494068901546,4.840659862441669
13.8,False,0.031205494807597,0.0546410578869803,0.06336031128652923,-0.008719253399548937,0.0023465529084205627,13.689898490905762,2.855255479516927e-05,0.1486996948084915,1.1109413740734542,14.334849356143293,9.908616600790515,270.5740118577075,0.06825060346208556,0.09340582781962808,0.3573525143043952,1.0830321656946063,-0.06101375837810867,21.43056830883366,REJECTED_OUTLIER,GYRO_FALLBACK,GNSS_COURSE,-25.94003641467829,3.0455901685966813,-20.90326290488933,-0.748944959875978,265.73692530961307,-20.90326290488933,-0.748944959875978,265.73692530961307,-20.90326290488933,-0.748944959875978,265.73692530961307,6.30615447242809,4.837086548094419,6.30615447242809,4.837086548094419,6.30615447242809,4.837086548094419
13.9,False,-0.2655687608587672,-0.2421331977793838,-0.2335711734883945,-0.0085620242909893,0.004593454301357269,14.44614028930664,1.665464515099302e-05,-0.2027235559116482,0.2019979879515551,-3.514232507201398,9.892806324110673,270.91986166007905,0.07968310458459982,0.016530695147143407,3.0561373128965448,0.145867951170741,0.23816462778975178,326.39465305031285,REJECTED_OUTLIER,GYRO_FALLBACK,GNSS_COURSE,-27.452176836210704,3.014900308972056,-22.225615700839263,-0.8550427998369015,264.4894054589419,-22.225615700839263,-0.8550427998369015,264.4894054589419,-22.225615700839263,-0.8550427998369015,264.4894054589419,6.5033376790070765,6.430456201137133,6.5033376790070765,6.430456201137133,6.5033376790070765,6.430456201137133
14.0,False,0.0015616390712901,0.0249972021506734,0.034560198195834974,-0.009562996045161573,0.004998140037059784,14.22221851348877,1.7091510017053224e-05,-1.638556769647541,-1.1670583483443384,-14.358332137358929,9.861859296482413,271.32793969849246,0.09111560570711408,-0.11195188546069826,1.5273360485269198,1.2191621698426593,-0.02956205815877519,5.029113729205991,ACCEPTED_INFLATED,GNSS_ACTIVE,GYRO_PROPAGATION,-28.57464330916566,3.1768691918910528,-23.51304059372499,0.2631465175467508,268.0255428991484,-23.51304059372499,0.2631465175467508,268.0255428991484,-23.51304059372499,0.2631465175467508,268.0255428991484,5.840342615972495,3.3023967993440806,5.840342615972495,3.3023967993440806,5.840342615972495,3.3023967993440806
14.1,False,0.0286643775792491,0.0520999406586324,0.08491279778893754,-0.03281285713030514,0.0036491230130195618,13.592178344726562,2.7845175281981938e-05,0.2119997063559788,0.4615675921809363,18.505564760035195,9.76638190954774,272.0013065326633,0.10254810682962745,0.043528349426705804,0.4388340113023486,0.42287288069118456,-0.08126367477591798,42.5690172142011,REJECTED_OUTLIER,GYRO_FALLBACK,GNSS_COURSE,-28.035868211869342,4.160172714074955,-24.612203217284033,0.25178285579815424,268.60255779906294,-24.612203217284033,0.25178285579815424,268.60255779906294,-24.612203217284033,0.25178285579815424,268.60255779906294,5.195863092829696,3.398748733600371,5.195863092829696,3.398748733600371,5.195863092829696,3.398748733600371
14.2,False,-0.1138338425960013,-0.090398279516618,-0.05673388192418168,-0.033664397592436314,0.0017780736088752747,13.923816680908203,2.5863189875963144e-05,0.1057816252561782,-0.6816180755033782,-1.0621808109980058,9.670904522613066,272.67467336683416,0.11289452034550163,-0.06301816167879325,0.06797212990909318,0.7008501044788086,0.05851195553305696,22.11709760365578,REJECTED_OUTLIER,GYRO_FALLBACK,GNSS_COURSE,-27.49709311457303,5.143476236258857,-25.74051794485765,0.23110775484374005,268.34382352753494,-25.74051794485765,0.23110775484374005,268.34382352753494,-25.74051794485765,0.23110775484374005,268.34382352753494,5.216983843569124,4.330849839299219,5.216983843569124,4.330849839299219,5.216983843569124,4.330849839299219
14.3,False,0.1207634869741997,0.144199050053583,0.17849860957774716,-0.03429955952416415,0.0024413391947746277,14.245857238769531,1.9309249182697386e-05,-1.063926210294479,0.5447171603235279,-11.697078355506576,9.575427135678392,273.348040201005,0.11752468330012,0.04969809995139865,1.4117209293815927,0.5179588062845474,-0.17605727038297253,200.08254339747253,REJECTED_OUTLIER,GYRO_FALLBACK,GNSS_COURSE,-26.958318017276703,6.126779758442776,-26.89456161226994,0.2093022840305319,269.34158026526336,-26.89456161226994,0.2093022840305319,269.34158026526336,-26.89456161226994,0.2093022840305319,269.34158026526336,5.9178209282941046,4.0064599357416455,5.9178209282941046,4.0064599357416455,5.9178209282941046,4.0064599357416455
14.4,False,-0.1561773231848084,-0.1327417601054251,-0.09873416036454402,-0.034007599740881085,0.0012568160891532898,13.389177322387695,2.9049151635263115e-05,-0.8446642485167073,-0.3631609248327457,2.19261961777772,9.479949748743719,274.02140703517586,0.11752468330012,-0.03273339753791068,0.7322459588873087,0.3771046803733359,0.09999097645369731,64.41166733511322,REJECTED_OUTLIER,GYRO_FALLBACK,GNSS_COURSE,-26.419542919980387,7.110083280626677,-28.054596152663795,0.18736882671000393,268.79325830757284,-28.054596152663795,0.18736882671000393,268.79325830757284,-28.054596152663795,0.18736882671000393,268.79325830757284,7.113183147099144,5.228148727603013,7.113183147099144,5.228148727603013,7.113183147099144,5.228148727603013
14.5,False,0.1021617178027277,0.125597280882111,0.15976138343375196,-0.03416410255164096,0.001980982720851898,14.906783103942871,1.3089105777908117e-05,0.7831515806759333,0.1408469108430759,16.278158291926406,9.384472361809046,274.6947738693467,0.11752468330012,0.012237654769962622,1.697895703786905,0.11804717495329206,-0.15778040071290006,159.96018044397164,REJECTED_OUTLIER,GYRO_FALLBACK,GNSS_COURSE,-25.880767822684074,8.09338680281058,-29.2946791702166,0.16769199827257752,269.66811419292304,-29.2946791702166,0.16769199827257752,269.66811419292304,-29.2946791702166,0.16769199827257752,269.66811419292304,8.629683008285532,5.026659676423662,8.629683008285532,5.026659676423662,8.629683008285532,5.026659676423662
14.6,False,-0.1607638697712906,-0.1373283066919073,-0.10361226930897752,-0.03371603738292978,0.002715103328227997,15.406445503234863,1.0470002962392755e-05,-0.9910407469074648,0.3221955790534846,-17.74192327583398,9.288994974874372,275.36814070351755,0.11752468330012,0.027290609883872958,1.5454520489200343,0.2901408066335611,0.10632737263720551,72.45751486625143,REJECTED_OUTLIER,GYRO_FALLBACK,GNSS_COURSE,-25.341992725387758,9.07669032499448,-30.589217712607468,0.14797714006158255,269.0872343428147,-30.589217712607468,0.14797714006158255,269.0872343428147,-30.589217712607468,0.14797714006158255,269.0872343428147,10.35641295069376,6.280906360702829,10.35641295069376,6.280906360702829,10.35641295069376,6.280906360702829
